"","A1","A2","A3","B1","B2","B3","C1","C2","C3"
"MGC94207",282.788640140487,249.40151431242,232.704744795414,192.969661357204,200.889254037087,205.858430611098,144.658098795734,142.063233505532,183.77865581017
"MGC94335",282.090396584585,292.353997332893,260.081773594875,209.701134885286,186.708836105057,160.943863932313,199.452833188058,255.015148669767,238.49138540251
"MGC94891",0,4.15669190520701,0,0,0,0,0,0,0
"MGC95208",129.175057841951,112.230681440589,170.250897846645,197.431387631359,212.706268980445,134.743700036355,122.740205038805,89.6628604911966,78.5618681325917
"MGC95210",39.799882686439,37.4102271468631,51.3319289989884,36.8092417617789,33.0876418414026,15.9072423654031,28.4932618840083,47.742562079728,23.849138540251
"Mgea5",1871.29272981853,2020.84504791481,2136.2637785079,12427.0231050903,12583.939213182,14257.5677600968,9646.06504242465,9854.76348489606,9327.81895024289
"Mgll",15.3613582298536,25.6329334154432,13.6885143997302,0,3.54510448300742,8.4214812522722,2.19178937569295,2.32890546730381,0
"Mgme1",132.666275621463,151.026472555855,158.273447746881,65.8104625437865,48.449761267768,36.4930854265129,41.643998138166,34.9335820095571,26.6549195449865
"Mgmt",84.487470264195,103.917297630175,82.1310863983814,97.0425464628716,77.9922986261632,80.4719319661566,88.7674697155643,100.142935094064,117.842802198887
"Mgp",0,0,0,0,0,0,0,4.65781093460761,0
"Mgrn1",1406.26252158751,1341.91870339766,1167.80138472699,2188.47673747304,2253.50474969838,2572.29466249959,2615.90061988953,2756.25962055406,2470.49017466953
"Mgst1",78.9015218169755,85.9049660409448,62.4538469487692,47.9635574471664,66.1752836828051,78.6004916878739,52.6029450166307,71.0316167527661,47.6982770805021
"Mgst2",2796.46544138926,2192.6549799967,1800.89517571451,2002.19966552706,2140.06140624214,1542.06678930495,999.455955315983,802.307933486162,973.60600864319
"Mgst3",190.620490761365,207.141813276149,201.050055246038,56.8870099954765,74.4471941431558,42.107406261361,133.69915191727,115.280820631538,96.7994446633719
"Mia",27.2314986801951,13.1628576998222,23.9549001995279,12.2697472539263,7.09020896601483,3.74288055656542,1.09589468784647,6.98671640191142,0
"Miat",0,0,0.85553214998314,0,0,0,0,0,0
"Mib1",828.815100856194,721.878827537617,781.95638508459,2372.52294628193,2288.95579452846,2568.55178194302,1705.21213428911,1686.12755832796,1379.04136382746
"Mib2",525.777397594536,438.530995999339,483.375664740474,488.559027019974,492.769523138031,320.016287586344,268.494198522386,232.890546730381,262.340523942761
"Mical1",4.18946133541463,0.692781984201168,0.85553214998314,2.23086313707751,2.36340298867161,5.61432083484814,0,0,0
"Mical2",1270.10502818653,1336.37644752405,1081.39263757869,426.094859181804,410.050418534525,424.816943170176,1455.34814546012,1272.74683788153,1272.42168564751
"Mical3",393.809365528975,356.782721863602,399.533514042126,151.698693321271,155.984597252326,99.1863347489838,211.507674754369,231.726093996729,211.836465857524
"Micalcl",90.0734187114145,77.5915822305308,53.0429932989547,10.0388841168488,10.6353134490223,5.61432083484814,21.9178937569295,19.7956964720824,8.41734301420625
"Micb",11.171896894439,41.5669190520701,44.4876717991233,31.2320839190851,29.5425373583951,59.8860889050468,43.8357875138589,45.4136566124242,58.9214010994437
"Micu1",1154.89484146263,1213.75403632045,1243.0882139255,1513.64063850709,1504.30600228948,1462.53057747794,2366.03663106053,2325.41210910285,2370.88494900143
"Micu2",1736.53172352936,1657.8272881934,1572.46809166901,1620.72206908681,1713.46716678692,1698.33205254156,1823.56876057653,1744.35019501055,1784.47671901172
